speaker,content
交通局王銘德局長,向議員說明，同仁有給我事故點位的資料，其實北往南沒有特別的改變，反而南往北是……
曾之婕議員,好，我時間有點不夠，再來我要說的是後甲圓環的交通號誌也沒有連貫，這部分真的要麻煩交通局局長。
交通局王銘德局長,好。
曾之婕議員,還有後甲圓環從東寧路往裕農路這條路段，真的有太多民眾提出不一樣的看法，到底適不適用也要請局長依你們專業的角度去評估。
交通局王銘德局長,好。
曾之婕議員,上下班的時段那邊確實是很大的壅塞點，真的有很多臺南市民朋友一直告訴我們，第4屆 第3次定期會 市政總質詢 964但是我知道那邊好像有一個很大的整體規劃要來做改變，是嗎？
交通局王銘德局長,應該是說，南方的這一條支線過去一直是瓶頸點，透過這一次的開放機車以及調整裕農路的號誌後，這一條支線的車流壅塞改善非常多，從周邊的這些民眾的反應……
曾之婕議員,好，局長我就讓你講到這邊，非常抱歉。請幫我放倒數二張簡報，這張照片是雙黃線取消後劃成虛線，局長，一條漂漂亮亮的道路卻劃成這樣，請你去看一下，我會後告訴你這是哪裡。
交通局王銘德局長,好，我們來處理。
曾之婕議員,真的很難看，局長請坐。環保局局長，謝謝你總是很給力，我在定期會時有提出東區里長群內很多人希望可以噴第二次登革熱藥劑，有人說好像有效，又有人說好像沒效，明年是否可以統一由環保局來噴藥或投藥，或許能改善民眾這種到底有沒有效的疑慮？
環境保護局許仁澤局長,可以評估看看。
主席蔡宗豪議員,謝謝曾之婕議員，接下來請李宗翰議員，質詢時間10 分鐘。
李宗翰議員,剛好總質詢與自由發言的間隔沒有很久，之前有問過大家一個問題，請問家裡住大樓的舉手一下好不好？住大樓的？曾經擔任過委員或擔任過類似主委等管理職務經驗的，麻煩再舉手一下，局長，辛苦了。我只能講會知道這件事情的人通常不多，要擔任大樓管理委員才會知道什麼時候會去挖到管線，什麼時候會布線、什麼時候電信公司有問題要去施作？我要請問消防局長。
消防局李明峯局長,議員好。
李宗翰議員,在佈線時若沒有告知管理委員會，它也不知道，管線挖了之後是不是就會造成這一些原本要燒很久很久很久，才有辦法透過樓地板面積造成它的孔隙，導致火勢會往上竄的問題？
消防局李明峯局長,對，這個要看這一棟大樓，它的填塞，防火填塞確不確實，還有它的維生管線跟電纜線有沒有分開，這都是很重要的問題。
李宗翰議員,其實這題應該是工務局，我想請教一下局長，新布的管線及其後續的維護與管理是怎麼處理的？
工務局陳世仁局長,議員你是怎麼樣的一個……
李宗翰議員,第4屆 第3次定期會 市政總質詢 965填塞的問題。
工務局陳世仁局長,自從新竹這件案子發生以後，我們跟消防局密切配合，將來在核發使用執照之前就要做一個相關的……
李宗翰議員,可是之後管線如果還要再挖，這可能是之後的事，你要怎麼管理這件事情？
工務局陳世仁局長,有關於將來要挖開時……
李宗翰議員,有可能是弱電工程，也有可能要裝幾支監視器，它就挖了一個洞，不知道這件事情會在有火勢時從那些洞燒上來。
工務局陳世仁局長,在這個部分可能要向相關的管理委員多加宣傳，因為畢竟它們在挖的時候不會通知，所以要多向它們做相關的宣傳，讓它們知道這些。
李宗翰議員,是，我今天不是特別要講什麼指責，因為這件事情責任不在消防局，只是為新竹的弟兄感到很難過，知道高樓大火要拯救其實不太容易，而且新竹的消防局長不像我們這裡那麼頭腦聰明，做事仔細，他說也是有人可以從大樓上面下來，也是有人如何如何，但是從新聞畫面可以看到，最後新竹許多消防弟兄是在大樓頂樓待救的，是這樣子嗎？
李宗翰議員,局長。
消防局李明峯局長,我知道。
李宗翰議員,是吧！希望臺南市不要發生這樣子的狀況，所以我想請教幾個問題，第一個，立體定位同仁的技術在哪裡？知道GPS 是平面的，立體的技術是用什麼方式？
消防局李明峯局長,目前樣式就是有攜帶式的，還有穿戴式的，都有試過但功能上都有一些缺陷，現在是希望廠商先讓的一個大隊來試驗……
李宗翰議員,我問其技術成分是什麼？是用藍芽還是回聲定位？還是要用無線電呢？
消防局李明峯局長,有五、六家，每家的產品使用都不一樣。
李宗翰議員,無線傳輸器現在就那幾種，不可能是RFID(無線射頻辨識)。
消防局李明峯局長,對，最簡單的很多人都認為iPhone 就很好用，但你在室內iPhone 傳不出去，現在去外面看根本沒有訊號，定位也是不對的，另外在大型的空間裡，臺南市已經嘗試用無線電，無線電有中繼臺……
李宗翰議員,第4屆 第3次定期會 市政總質詢 966無線電中繼臺在每次大火時都會拉出來嗎？幾臺？
消防局李明峯局長,會，總共有15 套，每個大隊都有兩套以上，幕僚人員都會帶去，與同仁進火場的安全管控都一樣，都是把它列為重點。
李宗翰議員,這要注意，雖然知道有這樣東西，但真的要落實去使用時也要管制一下。進入火場的管制流程，就我所知道新竹的做法與臺南做法應該也不太一樣。
消防局李明峯局長,幾乎是差不多。
李宗翰議員,幾乎是差不多嗎？
消防局李明峯局長,我們是最早推行的，在第一、二、三、四面都有分區的指揮官，總指揮官也有他的幕僚、安全官，他們每一個分區都會管控，要進去一定至少2 個人以上……
李宗翰議員,管理制度我知道，我只要講有沒有落實？
消防局李明峯局長,有。
李宗翰議員,落實這件事情要麻煩局長特別盯一下。
消防局李明峯局長,對。我向議員報告……
李宗翰議員,我知道臺南做得很好，我只是要講如果可以的話，其他縣市能用臺南的經驗來做分享。目前臺南最高的樓層？雲梯最高可以到達樓層？
消防局李明峯局長,可以到達17 層，53 公尺。
李宗翰議員,目前最高的大樓是？
消防局李明峯局長,最高大樓是香格里拉，38 層。
李宗翰議員,是，最後我要問的題目，這也是要爭取的目標，目前備用氣瓶的數量？備用氣瓶的目的也麻煩你跟大家解釋一下。
消防局李明峯局長,OK，備用氣瓶是到達現場以後，由安全官管控，每個同仁每天都會……
李宗翰議員,目的是要給誰？自己吸？給別人吸？
消防局李明峯局長,第4屆 第3次定期會 市政總質詢 967當然是給別人，給要進去的同仁。
李宗翰議員,給別人吸，自己吸可不可以？
消防局李明峯局長,當然可以。
李宗翰議員,對，我只要問這個，目前的數量？
消防局李明峯局長,目前備用的有700 多個，每個外勤同仁都已經有1 個，還有備用700 多個。
李宗翰議員,分到幾個大隊裡？分到各分局裡面？
消防局李明峯局長,7 個大隊，包括特搜隊也有。
李宗翰議員,這樣分一分每個人有4、5、6 支？維護的狀況呢？
消防局李明峯局長,維護的狀況，有自己的檢測中心，這是全國首創的，每個月都有在檢查同仁的安全氣瓶氣密量、面罩的氣密量、耐壓度，這個都有在這樣做。
李宗翰議員,我想提醒，大樓火警如果分配到各大隊，每個人帶2、3 支可能不夠用，所以我覺得在數量上可能要再試著爭取一下，希望也可以讓市長知道，為什麼要問這麼多題目，是因為對消防很在意，但想要爭取預算是有它的道理的。
消防局李明峯局長,議員，我向你報告，備用的氣瓶有700 多隻，我覺得數量當然可以再檢討，但是還有器材車在現場，空的馬上就可以充氣。
李宗翰議員,你不要佔用我太多時間，我講的是高樓火警時一個人衝到上面去時，就20 分鐘而已，20 分鐘可以爬幾樓且還要執行重要勤務，然後你還要背或帶人下來，甚至可能每個人都要這樣，然後1 支大家輪流來用。
消防局李明峯局長,議員，理論上，高樓救災是在受災層，下一層有分區管制站……
李宗翰議員,我只能這樣跟你說，理想與執行上顯然是會有落差，所以寧願有餘裕也不要抓的剛好。
消防局李明峯局長,是，我會要求。
李宗翰議員,我相信這一些消防人員的案例理論上都不應該發生，但實際上就發生這樣子的狀況，所以針對消防只能行有餘力，絕對不能在那邊卡卡的，你知道我的意思嗎？
李宗翰議員,第4屆 第3次定期會 市政總質詢 968消防局李局長明峯：
李宗翰議員,議員，我佔用10 秒鐘。
李宗翰議員,你已經佔用我幾分鐘了。
消防局李明峯局長,你剛開始講的建築管控才是最重要，每一次的檢討都是檢討消防人員，其實是見樹不見林。
李宗翰議員,我不是要檢討你，我只要跟你講對於這件事，為什麼要在這題目上花那麼久的時間來討論，最後談到設備上希望能行有餘力。市長，消防局長幫你扛了很多時間，是不是也麻煩你在消防局的預算上幫忙儘量照顧一下？
黃偉哲市長,是，謝謝議員，在軟體與硬體的部分都會再加強，就是說沒有最好只有更好。很多事情是全國首創、全國精進，但是必須自我檢討再檢討，增加再增加。
李宗翰議員,還是強調工務局就填塞的部分，我認為宣傳上有其必要，我認為這一些可能都是高樓火警的漏洞之一。
黃偉哲市長,因為大廈管理委員會越來越多，會要求工務局與所有大廈管委會來做這樣的共識溝通。
李宗翰議員,是，謝謝市長，請坐。這一題比較簡單，農業局，我有跟你們提醒過，在新營設置寵物運動公園的時候，我是絕對尊重它們選擇AI 作畫，可是當時就有提醒過，AI 作畫在細節上呈現是有問題的，會有幾根手指頭、會有耳朵不一樣及領帶顏色不均等問題，提醒過設計廠商，但它們說不會有這個問題，到時候再來討論。當時在設計會議上我就跟它們談過這件事情，還是出了這樣子的狀況，今天用了新細明體，我也是尊重。只是想請教一下，局長，現在的設計團隊在規劃上沒有其他做法了嗎？
農業局李建裕局長,向議員報告，應該改進的地方會要求廠商來進一步改善，可以讓大家更……
李宗翰議員,是，中華民國美學很美，不要再單純用這麼簡單的，現在有很多新的做法可以來比較一下，我不是說孰優孰劣，只是我相信可以做得更好，提醒一下，謝謝。
農業局李建裕局長,是。
李宗翰議員,另外，高鐵狹小道路這一點還是必須講一下，市長，期待，那時候葉宜津委員擔任交通委員時就非常關心這一條道路，若能連絡嘉義到南科，我相信地方上都會……
黃偉哲市長,能貫通從嘉義到南科。
黃偉哲市長,第4屆 第3次定期會 市政總質詢 969李議員宗翰：
黃偉哲市長,是，從嘉義到南科，新營及整個溪北地區的未來，發展這一條路非常重要，在麻煩市長，感謝。
黃偉哲市長,謝謝。
主席蔡宗豪議員,謝謝李宗翰議員。接下來請施余興望議員質詢，時間10 分鐘。
施余興望Tjakumay Tagaw 議員,謝謝主席。這是關於敬老卡的部分，應該是社會局的發文，目前原住民族的平均餘命低於全國的平均餘命約7 歲左右，因此將一些原住民族老人福利的年齡從55 歲算起，各縣市針對設籍且年滿65 歲以上的長輩提供敬老卡的福利，大部分的縣市也增加了55歲以上原住民也可以申請敬老卡福利。簡報上是我整理的資料，臺北市、新北市、桃園市、臺中市及高雄市只要是55 歲以上的原住民就可以申請敬老卡，你們回覆我的內容是怎麼答覆呢？原住民卡於本市使用時享有一般敬老卡同等優惠，唯於外縣市，因55 至64歲間非屬老人福利法明定之65 歲老人依法不予享有半價優惠，其他縣市怎麼可以？臺南市不行。
社會局盧禹璁局長,這個再研議看看能不能比照其他縣市一起來辦理。
施余興望Tjakumay Tagaw 議員,你們回覆說不行，我請問你，所有的敬老卡可以搭臺鐵、公路客運及國道客運，請問你刷卡的時候它可以分辨你是65 歲以上老人，還是55 歲以上未滿65 歲的原住民老人，可以分辨嗎？
社會局盧禹璁局長,因為現在臺南市有分原民敬老卡……
施余興望Tjakumay Tagaw 議員,敬老卡可不可以去搭臺鐵？可以有優惠嗎？
社會局盧禹璁局長,是半價。
施余興望Tjakumay Tagaw 議員,對，它怎麼去分辨有沒有滿65 歲？你的回覆是這樣，在外縣市沒有辦法優惠。
社會局盧禹璁局長,因為它的卡本身……
施余興望Tjakumay Tagaw 議員,我再請教你，新北市敬老卡可以搭乘基隆市的市區公車，基隆市的敬老卡不含55 歲的原住民，新北市人去基隆市搭車的時候，基隆市的卡片可以分辨你是65 歲以上老人還是未滿65 歲的原住民老人，可以嗎？
社會局盧禹璁局長,因為敬老卡本身有分敬老卡與原民敬老卡……
施余興望Tjakumay Tagaw 議員,第4屆 第3次定期會 市政總質詢 970為什麼人家的系統可以，我們的系統不行？
社會局盧禹璁局長,還沒有串接起來。
施余興望Tjakumay Tagaw 議員,桃園市、新竹縣及苗栗縣的敬老卡可以免費搭乘新竹市的市區公車，但是新竹市的敬老卡申請對象不含55 歲的原住民，新竹市的公車怎麼去分辨桃園市、新竹縣及苗栗縣的敬老卡誰是滿65 歲、誰沒有滿65 歲？有沒有去跟各縣市討論、比較過？
社會局盧禹璁局長,是，這個倒是還沒……
施余興望Tjakumay Tagaw 議員,所以你回覆我沒有辦法接受，外縣市不行，我個人認為，應該是認卡不認人，尊重各縣市敬老卡申請對象規定認卡不認人，只要是各縣市核准的敬老卡，使用的補助範圍應該都是一樣，不會去特別針對你是不是55 歲以上未滿65 歲的原住民老人，是不是應該這樣？所以臺南市敬老卡拿到其他縣市，去高雄搭捷運、搭客運、搭臺鐵，我想它不會特別去要求是不是未滿65 歲以上的原住民老人，是不是？
社會局盧禹璁局長,不過要65 歲以上才能申請這一張卡，所以基本上……
施余興望Tjakumay Tagaw 議員,所以我就跟你說，其他各縣市55 歲以上就可以申請，而且臺北市是111 年1 月起取消了原住民的敬老卡，全部統一改成敬老卡，為什麼其他縣市可以，剩下臺南市不行，你還這樣子回覆我，所以臺南市的敬老卡拿去外縣市時沒有辦法享有半價優惠，這是什麼樣的回答？請你去檢討一下其他各縣市的辦法。
社會局盧禹璁局長,我們來檢討，謝謝。
施余興望Tjakumay Tagaw 議員,謝謝。
施余興望Tjakumay Tagaw 議員,"第二、請問預估每年乘車經費是如何算出來的？如果比照高雄市的福利政策，不限次數免費搭公車及每年1,200 點福利點數，預估每年乘車經費至少2 億5,000 多萬元，怎麼算出來的？"
社會局盧禹璁局長,是用現在臺南市有將近35 萬個老人，預計有八成會來申請及使用。
施余興望Tjakumay Tagaw 議員,臺南市福利卡免費搭乘公車的補助經費是由誰付給客運公司？每年乘車的經費大概是多少？
社會局盧禹璁局長,目前臺南市免費公車，是由交通局付給公車業者。
交通局王銘德局長,報告議員，這是編列在交通作業基金裡面。
施余興望Tjakumay Tagaw 議員,大概多少錢？
施余興望Tjakumay Tagaw 議員,第4屆 第3次定期會 市政總質詢 971交通局王局長銘德：
施余興望Tjakumay Tagaw 議員,"一年大概是5,600 萬元左右。"
施余興望Tjakumay Tagaw 議員,"對，來看一下其他縣市，其他縣市是發福利點數，但不一定是免費搭乘，點數扣完後，再看你要半價優惠還是要全額扣款。所以你的計算方式不對，我覺得你這個計算方式很有問題，你比照高雄市，因為高雄市福利比較好，它免費搭乘還給點數，可是其他縣市雖會給點數，但點數用完後就要自己儲值，用電子錢包來支付，所以這案請你檢討一下，我覺得這個2 億5,000 多萬元很有問題。"
社會局盧禹璁局長,是，好。
施余興望Tjakumay Tagaw 議員,每位市民搭乘交通的需求都不同，有的人喜歡搭公車，有的人要搭計程車，有的人要搭捷運、客運，所以敬老卡改成福利點數來發放的話，市民可以依照自己的需求去使用，每一種交通工具扣點也不同，使用的次數就會不同，點數使用完畢就可以自費儲值電子錢包使用，之後乘車扣款方式看是要半價還是不要半價，這樣比較符合市民的需求，有些市民可能沒有交通工具的需求，他可以把這些點數拿去國民運動中心，去運動、去消費，這樣是不是比較完善？他不一定要搭車，可以去運動中心運動，所以還是堅持發放社福點數是比較合理的，比較公平，是不是這樣？
社會局盧禹璁局長,"是。它是依照高雄市的作法來做基本的研議與設計，一年是1,200 點。"
施余興望Tjakumay Tagaw 議員,再來是系統的問題，如果將來發放點數的時候，社福卡系統要重設、公車驗票系統要修改、增設國民運動中心的驗票機等等的費用。
社會局盧禹璁局長,因為沒有通用，所有的都要修改。
施余興望Tjakumay Tagaw 議員,其他各縣市的社福卡發放日期比我們早，發放點數也比我們早，人家的系統都沒有問題，我們的系統問題特別多。
社會局盧禹璁局長,它們當初在做的過程當中也是……
施余興望Tjakumay Tagaw 議員,有沒有修改？你有沒有去問過？怎麼修改？你有沒有與各局處討論過？
社會局盧禹璁局長,有與其他縣市討論過並問過價格。
施余興望Tjakumay Tagaw 議員,因為時間不多，國民運動中心是最近才剛蓋好的，你在採購驗票機時候，你有沒有想過將來可能會用到老人福利卡？所以各局處間在做事情都沒有跨局處的協調、溝通，就先做，有問題再來說，是不是這樣？
社會局盧禹璁局長,第4屆 第3次定期會 市政總質詢 972沒有，做之前會先溝通，例如會先與體育局溝通好所需條件是什麼，再來做系統的架接。
施余興望Tjakumay Tagaw 議員,好，謝謝。時間不多，我要講原住民族聚會所，我想現在臺灣都市原住民人口持續攀升，現居住於都市地區的原住民族人口比例已經超過原原住民族的地區了，這是昨天的新聞，原民會的曾主委赴內政委員專案報告「都會區原住民族、客家族群、新住民權益保障措施與精進方案(113 年至116 年)」，將以四年10 億元打造都市地區原住民文化傳承的場域，這是昨天的新聞。主委，這是非常好的消息。
原住民族事務委員會白惠蘭主任委員,向議員報告，有爭取中央的經費。
施余興望Tjakumay Tagaw 議員,"它有規定該地區原住民人口要達到1,500 人以上且希望土地也是公家土地，土地是比較沒有問題，所以根據以上條件只有永康區人口是符合規定的。"
原住民族事務委員會白惠蘭主任委員,"是，要1,500 人。"
施余興望Tjakumay Tagaw 議員,而且永康及其周邊原住民人口加起來超過全市原住民人口數一半以上，最好的地點是永康砲校，所以要向市長爭取永康砲校遷移後的建築物……
主席蔡宗豪議員,謝謝施余興望議員，現在請謝舒凡議員，時間10 分鐘。
謝舒凡議員,非常感謝主席。黃偉哲市長，本席就教你一個問題，本席在市政總質詢時所提出的議題，市政府重不重視？
黃偉哲市長,會重視。
謝舒凡議員,會重視，會重視不就代表市長你會去要求權責局處去落實與民眾的溝通，並傾聽地方的聲音來安排會勘，進而達成共識。
黃偉哲市長,這是一定的。
謝舒凡議員,這是一定的嗎？
黃偉哲市長,要追蹤的部分，研考會把市長在議會中所做的答覆及議員的訴求來列管。
謝舒凡議員,你們會跟各局處問完之後給一個答覆，對不對？
黃偉哲市長,應該要這樣，理論要這樣。
謝舒凡議員,第4屆 第3次定期會 市政總質詢 973理論，應該也就是要這麼做。
黃偉哲市長,體制上要這樣做。
謝舒凡議員,體制上要這麼做。工務局局長，本席要就教你一個問題，之前在5 月29 日本席在市政總質詢時提出學甲多功能教育園區聯外道路要拓寬12 米，這件事情你非常的清楚？
工務局陳世仁局長,是。
謝舒凡議員,因為上屆我也問過你，去年進行會勘時，他回答我上層沒有交代，今年時你們回答我什麼？你們回答我說，議員你在5 月29 日的質詢非常重視，6 月6 日立即安排現勘。
謝舒凡議員,我就跟我同事說工務局不錯，這次要誇獎他們一下，6 月6 日就要安排會勘，但不好意思找遍了會勘紀錄，我本人也打電話到學甲公所農業及建設課詢問6 月6 日會勘是否有收到邀請？結果他們說也沒有，如果沒有的話請問你們是找誰會勘？你沒有會勘卻又回答我6 月6 日？
工務局陳世仁局長,向議員報告，這是找顧問公司去先做初步的現勘。
謝舒凡議員,好。局長，本席就教你，我知道你會這麼回覆我，可是在去年的時候就已經進行第一次會勘了，到今年的6 月6 日你們進行第二次，問題在於應該要去傾聽地方上的需求，你這樣子做，時間要再拉多長？你要再拉多久？
工務局陳世仁局長,我再向議員報告，可能是在擬函的時候，不應該是寫為會勘，正確名稱是內部的勘查。
謝舒凡議員,你回覆這樣不是找球給我打嗎？我就會問什麼時候來會勘？為什麼沒有接到消息？
謝舒凡議員,上次是請示玉皇上帝、王母娘娘，這次會勘又不找我們，我們是很不得工務局的尊重。
工務局陳世仁局長,沒有，這只是與顧問公司去做勘查工作，因為要了解包括整個線型要怎麼用？高度大概多少？
謝舒凡議員,可是局長都非常清楚的知道這件事情有其急迫性，既然有急迫性，為什麼不要一氣呵成？6 月6 日邀請我們及區公所會勘，將問題都一一講出來，讓規劃公司回去進行規劃，這樣很困難嗎？
工務局陳世仁局長,這個案子因為它有那麼多的經費，所以必須要另外招標，只是說先用開口契約的廠商幫忙做個初步了解，大概需要多少的經費、長度要多少？
謝舒凡議員,所以它了解完之後又要安排下一次會勘。
謝舒凡議員,第4屆 第3次定期會 市政總質詢 974工務局陳局長世仁：
謝舒凡議員,要用它先去爭取經費，然後才會有適當顧問公司來……
謝舒凡議員,這樣子的時間是不是拖長了？
工務局陳世仁局長,是因為沒有錢找顧問公司去做規劃設計。
謝舒凡議員,了解，可是地方上要的是一種尊重，你來會勘時也至少尊重一下吧，這會很困難嗎？
工務局陳世仁局長,不會。
謝舒凡議員,第二個問題。市長，你稍坐一下，我先跟局長講完，上次本席在市政總質詢講完，講到你們的公園管理科，它有找你們的廠商去看，可是也沒有叫我們，到現在我還不知道你們到底修繕了什麼，你很莫名其妙？我到底哪裡跟你們有代溝？我跟你們局處好像有一點代溝，以往每次講的都要透過你們的副座或是透過局長來向我回覆目前工務局做到哪的進度？局長，這樣子合理嗎？局裡的承辦、科長都在做什麼？
工務局陳世仁局長,我向議員報告，你5 月29 日總質詢，我在5 月30 日下午就去現場，去了解一下華宗公園裡哪些東西需要改善，我直接就請它們針對需要更改的去進行改善。
謝舒凡議員,局長，但上個禮拜還有家長持續反映，到昨天我還將民眾反映給我的問題再傳給區公所，你沒有來找我們，到底要怎麼把民眾的問題反映給你們？不是很奇怪嗎？難道是我們很恐怖你們沒辦法來找會勘？
工務局陳世仁局長,不是，因為有些東西做現勘的時候，先要自己去了解。
謝舒凡議員,那要怎麼把民眾的聲音反映給你們？
工務局陳世仁局長,其實只要你跟我們聯繫，都會把議員提供的相關議題或問題非常重視地來處理。
謝舒凡議員,市長換到你，講我也講了，問題我也反映了，可是會勘都不找我們，怎麼會有這種狀況？
黃偉哲市長,這個部分事後會再研議，基本上他們自己工程上的工程專業勘查與地方溝通的一個會勘，可能要做一個……
謝舒凡議員,是不是要更加的落實？
黃偉哲市長,我的意思是它們自己工程之間的專業勘察可能沒有通知地方，但是它們跟地方溝通第4屆 第3次定期會 市政總質詢 975的會勘應該要通知地方。
謝舒凡議員,然後我也希望工務局你可以針對我剛剛所提到的……
黃偉哲市長,我跟議員報告，反正與地方會勘的部分一定要讓各位……
謝舒凡議員,就是落實，可以把地方上的聲音反映給你們，可以進行改善進行規劃，這樣的話事情不就可以處理得很快嗎？為什麼要多次地去處理這件事，局長，我希望你可以針對這點做改善一下，謝謝，麻煩你。
工務局陳世仁局長,好。
謝舒凡議員,OK，水利局局長，本席想要就教你，從縣市合併後，從賴清德總統到黃偉哲市長任內學甲的治水工程做得非常好，也改善了頭港排水、永隆溝排水到將軍溪排水，可是目前來講頭港排水的支流—北學甲也需要水利局，是不是可以允諾本席，在中央可以將之列為優先重視的地方治水工程，去年的時候秀昌抽水站完工，明年的工業區抽水站也要完工，這兩個工業區的抽水都是排入北學甲排水，所以在兩個抽水站完成後，北學甲排水就非常的重要，局長，你怎麼看？
水利局邱忠川局長,這個已經提報計畫了。
謝舒凡議員,多久會有消息？
水利局邱忠川局長,已經提報水利署，現在就是前瞻的計畫，之後再看後續怎麼樣。
謝舒凡議員,希望列為學甲、北門的重點治水工程。
