speaker,content
IngayTali 穎艾達利議員,首先，當然我尊重，今年臺南400，明年張老師等等要來做臺南建城的300 年，建城起算，應該是從雍正3 年吧？從雍正3 年算才會到300，然後接下來又要再做臺南什麼城200 年嗎？我不知道，但是我的意思是，更應該利用明年這個機會，可以好好的盤點一下，所謂的臺灣城城基的舊址、遺跡的範圍，這是okay 的，可是單單看這一段這麼外顯性的，跟我們之前提到的人民權利財產發生關係的時候，都沒有辦法去釐定出來，要拖這個爛帳，將來要辦什麼臺南文資爛帳400 年、300 年嗎？現在這部分的進度還是沒有跟我說嘛！
文化局謝仕淵局長,是，我們現在想要建立一個機制，這部分也得到文資局的支持了，現在打算用社造，甚至是跟這些學校合作的方式，大家一起來把這個財產範圍當作城……。
IngayTali 穎艾達利議員,局長，如果是藝術的部分，待會再跟美術館請教，我的意思是，你回答的時候不要回答得那麼藝術，我們在議會裡面質詢，要的就是過程跟結果，結果是什麼，進度是什麼，都沒有說？期程是什麼也沒有說，之前說要研究，研究的內容、結果報告出來了沒有？沒有！也沒有跟我回應，好不好？這部分很重要！第二個是中間這部分，一樣的地方，中間拍這個東西是幹嘛呢？人行道凹凸不平，這種狀況又算誰的？工務局嗎？還是文化局？還是又是南女？又或者是附近的南大？是在南大前面停車場的地方，人來人往都會經過，明年又是轟轟烈烈的臺南建城300 年，說難聽一點，如果城上先祖有靈，看到城下的這種姿態模樣，我想他也是羞愧，也是難過，這部分怎麼處理？
文化局謝仕淵局長,我可以很具體的跟議員說，就是剛剛跟文資局申請的計畫，4 月1 日已經核定了，就第4屆 第3次定期會 市政府業務報告及質詢 1是我們……。
IngayTali 穎艾達利議員,之前那個是照光的計畫不是嗎？
文化局謝仕淵局長,沒有，就是周邊的社群，城周邊的社群一起來維護文資這件事情，其實文資局已經核定了。
IngayTali 穎艾達利議員,這部分是拿這個東西舉例去檢視一下，既然要作建城300，就檢視一下這個城，不管是認定竹木城就算城，還是土木城才叫城，不管，今天要認定這個臺灣府城的範圍，除了城的本體，以及像剛剛提到的周邊，最右邊那一張，是它最前面的導覽指標，我也不曉得這個是文化局還是觀光旅遊局的案子，之前做的指標，就是像這個樣子，風吹日曬紫外線敗壞到這個樣子，這部分有沒有要一併處理？
文化局謝仕淵局長,有，我們會一併來處理。
IngayTali 穎艾達利議員,所以要等到每次辦什麼300、滿百年慶的時候，才會去重新整理這些東西？日常該不該處理？為什麼會拖成這個樣子？我覺得應該要重新檢視、直接盤點，好不好？材質改善不是只是又換了新的，可以嗎？錄案……。
主席李啓維議員,好，接下來，請余柷青議員發言。
余柷青議員,感謝主席，來，文化局長，今年臺南400 年，其實有很多民間團體一起響應，對不對？其實在設計官網上面，也有7 組上去投稿，你看我的powerpoint，臺南武德殿從1924年到今年已經滿100 周年了，是不是文化局可以也把武德殿納入臺南400 的一系列活動裡面，你覺得武德殿100 周年上樑活動，我記得從今年初開始跟你提到，到3 月25 日就是上樑滿100 周年之前，都沒有任何訊息給我，所以武德殿你們把它遺忘了嗎？
文化局謝仕淵局長,因為今年剛好100 年，所以我覺得可以跟公所這邊來討論一下，要用什麼樣的方式來對於100 年這件事情，因為武道大概也是日本時代重要的一個文化……。
余柷青議員,對，是不是可以跨部門一起來協助，因為現在都在推一鄉鎮一特色，OTOP 的精神，是不是可以結合跟農業局的橫向溝通，比如新市毛豆、善化胡麻、安定蘆筍、山上木瓜、新化就是地瓜、橄欖、胡麻，這些特產做一個配合，可以響應到來到哪邊，吃了什麼東西，這個地方有什麼特色，我覺得這樣做結合是一個很好的響應，就像去東山就想到咖啡，去關廟就會想到鳳梨，所以這個部分再請局長多加重視，看要怎麼安排活動，後續來做一個計畫。
文化局謝仕淵局長,這個方向其實去年有跟農業局、農會在談，有沒有可能一些在地的特產也成為文創商品的開發。
余柷青議員,第4屆 第3次定期會 市政府業務報告及質詢 1對，像今年也有五寶節，有在市府開記者會，我就覺得奇怪，為什麼不能去做一個結合？第一能夠節省資源，第二個能夠配合地方的人文及農產品的推出。
文化局謝仕淵局長,對，我們有在評估這個事，只要製程可以標準化，大量然後成本夠低，我覺得在談農產品跟文化品牌的合作，就容易對接起來了。
余柷青議員,對，這個可以創造很好的、不一樣的感覺，好，今年紅球計畫其實很成功，很多人潮也都帶入到地方，其實在紅球計畫之前，局長就跟我提到不要去透露這些訊息，等於賣一個小關子，okay，我們當然遵守，我的重點就是紅球計畫楊逵館跟街役場中間後面有一個舞台，那時候我跟局長提到舞台的部分已經年久失修了，有安全的疑慮，那一天擠了那麼多人，還好事先文化局，也要感謝文化局事先去做一個暫時性的修補，後續呢？
余柷青議員,因為從112 年5 月3 日，現在陳修程已經去中央了，到現在這個月再2 天，就已經滿一周年了，什麼時候要重新整修？
文化局謝仕淵局長,這個部分今年會做，議座，我們現勘的時候有看過。
余柷青議員,我一直持續關心。
文化局謝仕淵局長,現在就是木板的部分，因為下面的鐵架鋼架耐久性沒有問題。
余柷青議員,結構是安全的。
文化局謝仕淵局長,就是上面木棧板今年一定會做更換，先向議員說明。
余柷青議員,好，因為你當天也有到現場，當天擠了那麼多人，我多怕承受度不夠，還好木板有先換新的，今年會完成就對了？好，謝謝局長。其實這是農業局的業務，可是委託給文化局，它是農漁地地景的藝術，有一個地景藝術的點在虎頭埤風景區，我不知道為什麼當初沒有把它列入虎頭埤風景區，觀旅局局長，你知道這件事情嗎？
觀光旅遊局林國華局長,我不知道。
余柷青議員,你不知道？你管理虎頭埤，這個好的東西，竟然不要去爭取！
觀光旅遊局林國華局長,會繼續跟文化局討論。
文化局謝仕淵局長,我們會再來討論，這個部份我先向議座報告。
余柷青議員,觀旅局長請坐。
文化局謝仕淵局長,因為就像是紅球策展一樣，其實設定了一些原則，策展的人會去做評估，那個時候第4屆 第3次定期會 市政府業務報告及質詢 1其實有把新化寫進去，這個部分現在在評估中，最新的進度一定會跟……。
余柷青議員,評估過程遇到什麼困難點？像虎頭埤從水與綠開始，到現在都沒有一個很好的地點，其實那邊是類似問路店的地方，從虎頭埤進去到大坑裡面，這個是一個很好的景點，為什麼評估時沒有把它納入？我也覺得很納悶。
文化局謝仕淵局長,現在是有把它放進去，就是我們要來討論……。
余柷青議員,有把它放進去？可是那一天問你們裡面的人，跟我說沒有放進去。
文化局謝仕淵局長,現在就是在跟策展人溝通，我們從這個題目跟裝置藝術……。
主席李啓維議員,好，接下來，請陳昆和議員發言。
陳昆和議員,感謝主席，文化局謝局長。
文化局謝仕淵局長,議座好。
陳昆和議員,因為報告沒有編輯頁數，我拿到報告要來質詢，到底要翻到第幾頁？
文化局謝仕淵局長,抱歉，我們這個部分一定會改進。
陳昆和議員,我看了你的報告，剛才提到廟宇文化，報告裡也把全臺南市每一個地方，包含溪南、溪北跟山區，但是有沒有去想到公資源放在溪北放在山區，以及在溪南，原來府城跟部分現在經濟發展區域的原臺南縣，有嚴重的落差，我們在發展經濟產業，但是連剛才提到的臺灣的文化首都—臺南，也在做文化落差的建設跟關係，我之前有提到，也曾建議黃偉哲市長，因為臺南市欠缺一個大的展演場，室內的展演場，我常常笑說，原來的臺南市文化中心，如果戶外的表演大概只適合費玉清帶幾個小小的舞團來表演，當年連鳳飛飛辦了一次就擠不下了，我們花了很多的錢在文化中心做建設，我就建議市長建立一個鹽分地帶文化中心，地又大，可是現在又把它做小了，這段時間我去了解，你的報告裡面都沒有提到任何本席提出的鹽分地帶文化中心，把它說成藝文中心，我在108 年提出了，到現在113 年，土地還用區段徵收，要等到黃偉哲當行政院長的時候才可能等得到，這個上一次質詢過，這一段時間經過，我看了你的報告連鹽分藝文中心也不見了，我在想黃偉哲對大北門區的承諾大概是選舉時來騙一騙，騙到手了就算了，麻豆的藝文水準相當高，我們有總爺藝文中心，是當時蘇煥智縣長推動的，經過了縣市合併到賴清德，現在已經當總統，8 年過去來到黃偉哲市長，麻豆沒有一個像樣的展覽場和音樂表演廳，你知道這件事嗎？我看了全臺南市，就不客氣的說，文藝水準應該麻豆說它第二沒人敢說第一，包括府城在內，麻豆非常支持綠色執政，竟然執政者沒有好好的去關切，我對麻豆人感到悲愴，你應該是北門人吧？
文化局謝仕淵局長,第4屆 第3次定期會 市政府業務報告及質詢 1北門人。
陳昆和議員,我們上一次的文化局長在當副市長，可是當了副市長以後，好像忘記他是北門區人，他是佳里人，剛才在說廟宇，金唐殿後面的停車場，到現在要了這麼久，都沒有辦法達成半點，是不是說一下你的意見，我聽看看。
主席李啓維議員,好，局長簡單回覆。
文化局謝仕淵局長,鹽分地帶藝文中心的籌備工作現在都如常進行中，今年其實會先對那塊土地做試掘，這個事情我也一定要說明，因為我知道議座非常關心，總爺一直是很重要的，附近包括倒風內海故事館，甚至於總爺內的顏水龍故事館，軟硬體今年也都會再重新做一次整頓，非常感謝議座對這個事情的關心，所以麻豆跟佳里都是兩個在溪北很重要的地方，這部分要特別再跟議員報告。
主席李啓維議員,請局長再跟陳昆和議員說明。好，接下來，李宗霖、林美燕議員共用時間，林美燕議員先發言。
林美燕議員,感謝主席，觀旅局。
觀光旅遊局林國華局長,議座好。
林美燕議員,我想臺南市民宿在全國知名度蠻高的，而且大家都蠻喜歡來這邊住民宿，也因為這樣，很多觀光客都願意來到臺南市，你了解臺南市現在民宿登記有幾家？
觀光旅遊局林國華局長,615 家，到目前為止。
林美燕議員,我們去查是607，也差不多，到目前為止。
林美燕議員,市府曾經去作一個調查，也讓大家來比賽，人氣最高的是臺灣詩路，再來微風山谷，還有無米樂荷蘭等等，這3 個民宿都位在溪北，還有當地地形，不只本身民宿業者經營的好，加上旁邊的一些風景文化都會帶動，把他們的人氣衝高，把人氣衝高，所以這個是值得大家肯定的，除了人氣旺的這些民宿之外，也曾經在網路上面公佈了優質的民宿在哪裡，優質民宿就比較多元化了，剛剛人氣民宿都是在溪北，但是優質的民宿溪南、溪北都有，因為優質的民宿是一個特色，這間民宿為什麼是優質的，在都會區就是毛小孩的民宿，包括背包客，還有親子的民宿，當然在鄉村裡面，就是溪北那邊生態景觀的民宿，民宿特色是多元化的，我想要請問一下，官方公布的優質民宿，是111 年就公布的，請問現在是什麼時候？
觀光旅遊局林國華局長,現在是113 年。
林美燕議員,111 年公布這個優質民宿，難道111 年到113 年這兩年來都沒有新的民宿，沒有更有特色的民宿嗎？有沒有？
林美燕議員,第4屆 第3次定期會 市政府業務報告及質詢 1觀光旅遊局林局長國華：
林美燕議員,我們現在推動的就是多元性……。
林美燕議員,我要問你一件事情，當然你說的有，但是為什麼不去更新呢？
觀光旅遊局林國華局長,這個我們來檢討更新……。
林美燕議員,為什麼不更新呢？你知道嗎？觀旅局提供的就是每一個人可以到哪個地方去玩的資訊，現在很少，不管是背包客或家庭聚會，都是希望上網去看，很少透過業者幫忙安排，所以官方的這些資訊，對他們來說，非常的重要，而且官方也比較有公信力，今年是臺南400，觀旅局官方網站的優質民宿還停擺在111 年，這個會被取笑，對不對！
觀光旅遊局林國華局長,這個我們來檢討。
林美燕議員,所以要趕快更新，沒有一個人知道嗎？觀旅局所有的團隊，難道自己不會去了解，為什麼還停留在111 年，這個部分我想你就是要去注意一下，當然在112 年的11 月、12月，有38 家的民宿受罰，就是被處罰，包括113 年，為什麼呢？有些受罰的民宿還是比較有知名度的，我認為你們就是秉公處理，對不對？是不是這樣？
觀光旅遊局林國華局長,我們是依法稽查，然後依事實來做裁罰。
林美燕議員,對，所以既然如此，我希望觀旅局必須提供正確的資訊，既然是依法去評估去檢驗這些民宿，要讓人更了解這些資訊，好不好？
觀光旅遊局林國華局長,我們會把資訊正確的揭露。
林美燕議員,資訊趕快去更新，希望更多人來到臺南的時候，是認同臺南市民宿真正是全國第一，好不好？接下來，由宗霖議員來接續。
李宗霖議員,好，謝謝美燕議員，謝謝主席，文化局局長，「長長的腿一尺八的腰圍，此刻的我只想親吻你的嘴」，你覺得這些話看起來能登大雅之堂嗎？
文化局謝仕淵局長,我覺得不大適合。
李宗霖議員,你覺得這個東西是什麼？文化局大家都看得蠻入迷的，我也是覺得蠻入迷的，然後我們來看一下，這是世界閱讀日的影片，臺南市政府所舉辦的活動，然後小朋友有表演，我故意沒有把小朋友的臉露出來，因為這樣對小朋友不禮貌，可是我想要問一下文化局，如果臺南以文化立都，然後你們又是文化單位，可是在親子活動上，在世界閱讀日放出這樣的活動內容，難道都不用檢討嗎？你覺得適當嗎？
文化局謝仕淵局長,第4屆 第3次定期會 市政府業務報告及質詢 1是，因為其實那一天世界閱讀日的活動，受眾許多是比較針對親子、小朋友的，所以我覺得那句話是要看在什麼樣的表演對象下設定……。
李宗霖議員,對象場合。
文化局謝仕淵局長,對，應該要來評估這個，如果是對小朋友，我覺得這個就有……。
李宗霖議員,我希望臺南市政府辦的活動，其實不只是你們，包括我自己參加教育局一大堆活動，有很多的家長、家長會，帶著小朋友一起唱抖音的歌，我自己不喜歡抖音的歌，可是有人會覺得那是言論自由，不管它是不是民主的入侵，但是，如果是一些不適合小朋友聽或唱或學習的歌，文化局跟教育局是不是應該進行一個審查和考核，或是應該要積極的推廣臺南市自己的文化、臺南市自己的歌，怎麼會輪到中國的歌來推廣呢？這部分有沒有辦法保證，以後文化局的場合不會再出現這樣，至少不適合小朋友聽的歌不會再出現了。
文化局謝仕淵局長,是，這個議題當然廣泛來說，有一個閱聽自由的……。
李宗霖議員,我沒有跟你說是抖音，我沒有要你禁止抖音，但是至少大眾的場合，這個不適合吧！
文化局謝仕淵局長,是，如果是我們自己辦的活動，我覺得這個任何涉及到這種具有性別或等等意涵的，我覺得應該要更謹慎。
李宗霖議員,有性暗示的，拜託一下，好不好？你們是文化單位，如果都不設防，難道要所有的家長自己設防嗎？好不好？除了推廣以外，你們有一些地方應注意的，還是要注意，好不好？好，接下來，來，府城城牆明年300 年民間擴大慶祝，現在政府單位想要做的部分是什麼？會積極的跟民間來慶祝400 年以後臺南市的大事嗎？
文化局謝仕淵局長,是，大概從幾個層面來做這件事情，第一個，當然那個城現在有的部分我們還看得見，有的在地下，我記得上一個會期議座也建議過，就算在地下也可以用某種方式，把它標示出來，那個城跟民眾生活的關係，用什麼樣的方式來呈現，這是我們明年會做的。
李宗霖議員,好，沒錯，局長，謝謝你，就是有一個我覺得很重要的重點，臺南400 熱熱鬧鬧的燈會辦完了，也謝謝觀旅局，那時候提到最簡單有關交通的路平或者是人行步道，文化局也都很辛苦，我要拜託你們的一件事情，就是我們一直在強調最簡單的事情，就是把鋪面標示出來，這件事情成功大學做得很好，當然有很多的民眾不知道成功大學，應該是小西門的遺址，搬到那邊去之後，路上的那些遺跡其實是原本城牆的位置，這部分我們也一直在強調，可以以柏林圍牆為例，就是要拜託你們，明年在300 年跟中央政府文化部要經費的時候，不要永遠都只有辦活動，當然辦活動大家熱熱鬧鬧的很好，可是要讓附近的居民有榮譽感、有歷史感，有這個城市的光榮感，應該要有一些硬體的建設呈現在城市的景觀上面，如果外縣市的朋友來這裡時，我們可以指著在地的景觀介紹，這第4屆 第3次定期會 市政府業務報告及質詢 1裡就是過去府城的城基，只要走到城門的一邊，可能是城外，走到另外一邊，就是城內，像我爸到現在都會跟我說要去城內，小時候都想說什麼是城內，發現那是府城內，結果他自己也不知道，這是需要教育的，我們來用景觀上來敘述這件事。
主席李啓維議員,好，接下來請周嘉韋議員發言。
周嘉韋議員,來，謝謝局長，剛剛也有議員提到，臺南400 這個議題從去年說到現在，現在已經5 月1 日了，所以臺南400 已經過完三分之一了，我們在2 月底的時候在說臺南的臺南400 做了什麼？大家會說臺灣燈會辦得很好，然後現在4 月底5 月初了，你問臺南400 做了什麼？臺灣燈會辦得很好，會不會到今年12 月底問臺南400 做了什麼？全部的人還是只記得臺南燈會，所以臺南400 這件事情對臺南市民來說，大家期待了1 年多、2 年多，然後結果來到此時此刻5 月1 日了，還是只記得在2 月份辦了一個燈會，很厲害，轟動全臺，甚至轟動國際，但就是這樣，所以為什麼會有人提到硬體設備要在臺南400 這一年找到機會改善，幾年前新竹市辦了一個風城300，在林智堅市長的時候，為什麼新竹市民印象深刻，就是因為他們趁著新竹是風城300 的時候改善了很多硬體設施，包含公車站牌，這是新竹人最樂道的地方，可是臺南沒有，我們一直在想辦法辦活動，然後沒有去改善硬體設施，這件事情呢？我得先肯定你，因為你有發現這個問題，所以我記得文化局最近有在徵件要重建臺南市的城市品牌，我記得有吧？應該是最近的事而已，所以我肯定你有發現這個問題，但這個問題要改善，也不是一個局處就可以改善的，要去改善路牌、改善交通的狀態，應該是各局處要跨局處處理，所以希望你將此帶回去400 專案辦公室，告訴葉澤山副市長這件事情很重要，不要今年過完，不要明年逮到第二個機會—府城300，從1723 年到現在300 年，這300 年又有一個很好的名目來辦活動來跟中央爭取經費，但最後什麼硬體設備在這兩年都沒有留下，好不好？局長。
文化局謝仕淵局長,好，針對這個問題我也回應一下議座，就是這一件事情其實是軟硬體要怎麼相互搭配，有一些是要考慮長遠的事情，我想經過今年跟1624 年臺南400 相關直接的史蹟，比如安平古堡或者是赤崁樓，相關展示都會做10 多年來的第一次更新，這是其一，另外一個是在設計展，西市場或者在文博會的321 巷藝術聚落，一定要藉著新的場域和空間的重新塑造來帶領這整個議題，所以也會造成一些效果。
周嘉韋議員,當年風城300 的時候，2020 年臺灣設計展在新竹，向中央爭取前瞻計畫3.62 億去做一個步行城市計畫，我希望臺南也要有這樣強度的計畫，一個新竹市做得到，臺南市豈可能做不到，所以要有通案性的規劃去向中央申請經費，改善硬體，改善大家的居住空間，然後一起迎接，不管是今年的400 年，或者是明年300 年，另外展開一個慶祝的方式，不論如何，但我覺得這些名目都是讓臺南進步的源頭跟目標，好不好？局長，好，請坐。來，國華局長。
觀光旅遊局林國華局長,議座好。
周嘉韋議員,觀旅局幾個問題比較小，但我覺得還是要跟你討論一下，第一個是從你們的報告裡第4屆 第3次定期會 市政府業務報告及質詢 1面看到觀光主題文宣，有一個魚頭君電子報，其實我很認真在閱讀，但我發現網路上從2023 年的12 月12 日之後就再也沒有更新了，為什麼會這樣？
觀光旅遊局林國華局長,那是去年的計劃，今年……。
周嘉韋議員,所以今年沒有持續往下做？
觀光旅遊局林國華局長,會再做今年計畫的更新。
周嘉韋議員,對，如果今年有要繼續做，因為報告上面有寫，但我記得後來就沒看到了。
觀光旅遊局林國華局長,那是上階段的工作報告。
周嘉韋議員,好，就是2024 年臺南400 這一年，如果也要要繼續做這樣的計畫，我覺得也不錯，但如何推廣就很重要，包含網路的建置，包含臉書上粉絲專頁的建置，因為我看按讚數都很少，所以如何推廣這件事情，尤其是借重網紅市長黃偉哲市長，要如何去宣傳這件事情，我覺得很重要，好不好？最後一個小問題就是魚市場的促參，已經規劃出去了吧?
周嘉韋議員,現在計畫進行到什麼程度？
觀光旅遊局林國華局長,簽約了，現在5 月份要做現地點交。
周嘉韋議員,我們有沒有辦法在各局處彙整之下，協助得標者去解決後續不管是保存或是建照申請的問題，現在有方向了嗎？
觀光旅遊局林國華局長,後續有四面牆，繼續要做保存，這個非常重要，會跟文化局來做討論，目前先暫時找到一個位置，可以來暫置這四面牆。
主席李啓維議員,好，接下來，請黃肇輝議員發言，黃肇輝議員發言完畢後，休息10 分鐘。
黃肇輝議員,好，謝謝主席。我會先就教文化局，剛剛正軒議員有稍微提到，就是在永康的北線有一些古蹟，目前比較關鍵的就是三崁店神社，昨天新聞也有報導，現在三崁店神社的修復工程在進行中，然後防空洞的部分現在是暫停嗎？
文化局謝仕淵局長,防空洞是路的西邊，因為涉及到生態的問題，所以應該有3 座在評估有無影響中。
黃肇輝議員,就是這個方向的後面，okay，好，可以如期來完成嗎？
文化局謝仕淵局長,會。
黃肇輝議員,因為這是我早上特地繞過去看，目前神社裡面的狀態跟整修前差不多，然後我不曉第4屆 第3次定期會 市政府業務報告及質詢 1得可能是因為下雨的關係，器具就擺在那裡，這個神社目前希望修復到什麼樣的程度？
文化資產管理處林喬彬處長,向議員說明，這個部分因為已經是一個殘蹟了，就是依照既有的殘蹟去做一些補全，該做一些補強的，還有相關構件部分的增補，至於所謂神社本體部分，因為沒有相關資料，所以這次並沒有做復原。
黃肇輝議員,Okay，就是簡單的像這些石柱、神社檯面的一些修補。在地有一位志工一直提到有一個蔗標的石柱不見了，這個應該是找不到了？還是可能藏在臺糖的某個倉庫裡面嗎？
黃肇輝議員,因為東西應該不會不見，只是不曉得遺失在哪裡了，真的是沒有辦法再找了嗎？
文化資產管理處林喬彬處長,是，目前臺糖已經找了很久。
黃肇輝議員,這個非常可惜，因為當地的居民非常在意這件事情，希望有機會還是跟臺糖多溝通，看能不能在他們某個倉庫裡面，我知道善化糖廠裡面收了一些東西，所以看看有沒有機會能找到。因為目前在修復中，也有提到今年底會完成，希望能夠如期來完成，因為周遭如果沒有什麼太多整理的話，就是野狗成群，這個地方昨天跟都發局討論的時候，這一塊公園用地，要跟臺糖交換，目前都發局是想要主動的來換，我就在想這個未來的管理是屬於工務局呢？還是屬於文化局？如果就神社和防空洞的話，管理部分是誰？
文化局謝仕淵局長,這是公園用地，所以是工務局。
黃肇輝議員,所以文化局就只負責修復完成，okay，但是這是還蠻重要的一個地方，剛剛有提到，這個地方包含還有蔣公堤碑，永康區長有去做一個協調，處長知道這個事情吧？
文化資產管理處林喬彬處長,我知道。
