speaker,content
尤榮智議員,如果倒垃圾的桶子因為下雨等原因，積水後，產生了病媒蚊就會叮人，風險就會非常大。
衛生局蘇世斌局長,如果沒有病媒蚊就不會有登革熱。
尤榮智議員,局長，你剛當局長後發生這件事情，以前更嚴重，希望你在短時間內，杜絕登革熱在臺南市再度發生好嗎？
主席,（陳議員皇宇）
主席,接著請王家貞議員發言。
王家貞議員,請教衛生局，你們是聽誰指揮呢？為什麼本會國民黨籍的開一個記者會，因為接獲很多民眾的聲音，關心民眾打疫苗的問題，結果你們11 日發布一個新聞澄清，你們澄清什麼？局長你先聽我講完，我們聽到傳聞，是某議員服務處藉事生端、囂張跋扈，要求你們要澄清，後來又說沒有這個人。如果沒有這個人，表示某議員威名在外？用他的名就可以指揮你們單位，還是怎麼樣呢？
衛生局蘇世斌局長,跟議座報告，這個是市民共同的問題，我們會傾聽各方意見。
王家貞議員,結果呢？本黨團已經強力要求，不要讓孩子們接種，沒有經過第三劑安全檢驗的高端疫苗，結果你們為什麼回應，沒有高端疫苗，不進校園這回事？
衛生局蘇世斌局長,第4屆 第2次定期會 市政府業務報告及質詢  2536地方防疫的政策，包含疫苗注射，都是遵循中央的作業原則。
王家貞議員,陳建仁說得很清楚，可以有自由選擇權，局長你知道嗎？我當民代這麼多年，流感疫苗不是今年才施打，只有今年我接到無數電話，告訴我進來施打疫苗的場所後，才知道今天要打哪種針，問了以後醫師說今天打高端，他怯生生地問可不可以打高端，醫生說你不打，我不敢勉強你，但是我不知道你最後可以打到什麼疫苗。我從來沒有接過這種電話，流感疫苗施打這麼多年了，唯獨今年這麼多民眾跟民代反映。更不要說學校，我們對於孩子們接種高端疫苗的擔憂，局長，你能不能告訴我們？我們做為臺灣人，在這塊民主自由的土地上，我們有沒有選擇權？
衛生局蘇世斌局長,跟議員報告，每個人都有選擇權，比如大家關心學校學童要打什麼疫苗，我們會看以前的經驗，還有疫苗數量。
王家貞議員,以前沒有高端，你不用看以前的經驗。局長請說，對不起。
衛生局蘇世斌局長,最主要接種的學校學童有18 萬人，我們買了52 萬劑的疫苗，其中最大宗的有26 萬劑，所以我們要求一致性考量。
王家貞議員,你們沒有一致性考量，事實上，你們早已把高端疫苗分配給各單位了，我們非常敬佩，當天衛生局在會議現場時談得很清楚，因為高端疫苗已經分配給各衛生所及醫療單位了，所以孩子們不打高端疫苗，是順手推舟、順理成章的。本黨團也不過藉此要求讓家長更安心，不要施打高端疫苗。結果你們閒著沒事出了新聞稿，說沒有這回事，家長打電話給我們，說我們搞什麼。
衛生局蘇世斌局長,因為各方有疑慮時，我們當然要說明清楚。
王家貞議員,大家就是對高端有疑慮，所以我們不要讓最幼小的孩子，施打高端疫苗。局長你剛剛講得很好，各方有疑慮，所以我們讓比較稚弱的孩子、正在發育的孩子，不要施打高端疫苗，我們也在當天要求在施打疫苗前，能不能麻煩貴單位跟相關院所講，清楚貼出今天施打的是什麼疫苗。如果鄉親不願意打這種類型的疫苗，可以自行選擇，我們也做了這個要求。
衛生局蘇世斌局長,我想從中央到地方，所有的說明都有提到，這個是公費疫苗，有自主權利。
王家貞議員,可是你們原本做的是這樣嗎？你們原本做的不是這樣，並沒有告訴鄉親，今天打的是什麼疫苗，他們進去以後才被迫接種，怕得要命，所以來罵給民代知道，什麼惡霸政府，他們是這樣說了。
衛生局林碧芬副局長,議員，我們現在有揭示了，那天記者會結束有就有揭示了。
衛生局林碧芬副局長,第4屆 第2次定期會 市政府業務報告及質詢  2537王議員家貞：
衛生局林碧芬副局長,很好，謝謝副局長有這樣的承擔，但我們要求校園學生，不要施打高端疫苗有什麼錯？發什麼澄清新聞稿？一個議員助理就可以指使你們嗎？當然到底是不是他，要你們澄清，我不知道。
主席,（尤議員榮智）
主席,請李宗霖議員發言。
李宗霖議員,衛生局蘇局長，就是我，高端、國光、賽諾菲、東洋，請問它們都是檢驗合格的疫苗嗎？
衛生局蘇世斌局長,這些都是經由FDA 核可的。
李宗霖議員,FDA 檢驗合格，但為什麼會出現問題？是不是我們跟民眾解說得不夠，跟登革熱一樣？
衛生局蘇世斌局長,因為這個問題，歷年來已經是個慣例，CDC 有一個原則，就是先進貨的先施打，一般來講不會特別提這些問題。
李宗霖議員,但我現在要強調的是，其他的三種品牌，加總後的4 個品牌，如果都是檢驗合格的疫苗，我們不應該以政治凌駕專業，否定特定疫苗的功效，這個你同意嗎？
衛生局蘇世斌局長,從專業的角度我們同意。
李宗霖議員,所以民眾現在受到認知作戰的影響，會接收到非常多的假訊息，當然會有其他議員搞錯了，我們必須把這些檢驗合格的疫苗資訊多多傳達出去，不然我們也可能變成獨厚其他廠商，這樣可以吧？
衛生局蘇世斌局長,是，謝謝。
李宗霖議員,另外，最近登革熱的疫情狀況，有點下降了，降到200 例以下，真的辛苦大家了，可是我想問另一個問題，最近傳聞東門陸橋下，變成孑孓的工廠，這方面你們現在做了什麼處置？狀況怎麼樣？
衛生局蘇世斌局長,任何的空地、空屋及積水點，我們配合環保局及區里巡查，有積水的話，我們就會投粒劑跟乳塊來殺孑孓。
李宗霖議員,所以現在東門陸橋，已經全部處理好了？積水也都OK 了？
衛生局蘇世斌局長,媒體所報導的已經處理了，所以才會貼那則告示。
衛生局蘇世斌局長,第4屆 第2次定期會 市政府業務報告及質詢  2538李議員宗霖：
衛生局蘇世斌局長,媒體沒有報導的，我現在要追問的是鐵路地下化的工程，因為有可能是因為東門路橋之前封閉，我們漏了這一塊。鐵路地下化還有很多工程，我們知道工地會有非常多的積水，小小的積水，就可能造成孑孓，所以鐵路地下化的工程，可能要請你們跟廠商溝通，針對積水及可能產生登革熱的地方，做個處理跟處置。
衛生局蘇世斌局長,跟議員報告，鐵路地下化一直都是高關注的地方，包含工地，2015 年的經驗，也告訴我們，地下化的工程，很容易有積水問題，所以我們一開始就強力稽查，我們會有聯合稽查。
李宗霖議員,好，再麻煩你們，不要再發生像東門路橋下的事情了，因為我看到圖片，也是蠻緊張的。再來關於你們的投影片第2 頁，我一直很納悶，112 年的誘卵桶動員及插立孳清旗，今年應該是比較嚴峻的狀況，為什麼誘卵桶及高風險里的動員人次、孳清里數都相對較少，而且還少很多？
衛生局蘇世斌局長,誘卵桶是每週二會全部檢視一次，檢視有沒有大於60%以上的陽性，這是就會是高風險。卵粒數大於500 以上，這種高風險的，我們會請區里立即動員孳清，這個我們就會公告、通知。
李宗霖議員,但我現在不解的，為什麼2023 年的數據，會比前面3 年還要少？
疾病管制科林曉玫科長,跟議座補充，大家可以從簡報上看到，112 年平均的卵粒數是25.51，其實比111 年的29.07%低，我們會依照風險，比如40%以上的高誘卵桶里數，我們就會通知區公所，今年的里數其實比去年低，所以動員的次數跟場次，就會比去年低。
衛生局蘇世斌局長,跟議員報告，這次統計到9 月30 日。
李宗霖議員,對，我知道，可是9 月30 日後算是末期了，我現在不能理解的是前面為什麼會比較少，你這樣講我有點理解了。但照你們這樣講，這次的誘卵桶動員及孳清期，其實跟這次的登革熱比較沒有關係？
衛生局蘇世斌局長,這個是長期的，有關係。
李宗霖議員,不是，我的意思是，跟這次的處理，其實相對比較沒關係，因為不會因為登革熱疫情的嚴重狀況，所以導致誘卵桶的卵數上升等，反而相對比較少。
衛生局蘇世斌局長,防治之後，誘卵桶也會下降。
主席,（尤議員榮智）
主席,再3 個，等到第一輪的周嘉韋質詢後，我們休息10 分鐘，現在請陳碧玉議員發言。
主席,第4屆 第2次定期會 市政府業務報告及質詢  2539陳議員碧玉：
主席,謝謝主席，衛生局蘇局長，登革熱好發的季節，是不是在5 月至11 月期間？
衛生局蘇世斌局長,4 月至11 月。
陳碧玉議員,越熱時越可能發生，我覺得這次這麼嚴重，傳染數也這麼多位，我們下次可以改善，在還沒開始發生前，就趕快稽查或宣導，不要等發生之後。我覺得發生後的傳染都非常快，因為每年都有登革熱，我們是不是可以檢討，以後在還沒4 月時，就趕快向民眾宣導，或我們趕快去檢查，這樣是不是可以改善，局長你認為呢？
衛生局蘇世斌局長,這是長年累月的事情，每個月都要做，因為登革熱主要的元兇是埃及斑蚊，4 月到10 月是牠容易產卵跟發育的季節，所以要長期孳清，這個有計畫，我們也有去監測。
陳碧玉議員,對，不要等到發生之後，才一直開始稽查、清消、宣導，我覺得都已經來不及了，應該平常就一直要讓民眾有這樣的意識存在。
衛生局蘇世斌局長,我們要有個認知，登革熱不會從臺南消失。
陳碧玉議員,對，沒錯。
衛生局蘇世斌局長,以後還是會有登革熱，所以我剛剛特別提到，民眾除了清外面以外，也要記得清裡面。
陳碧玉議員,對，要讓民眾有這樣的意識存在，局長加油，謝謝。
衛生局蘇世斌局長,好，謝謝。
陳碧玉議員,社會局盧局長，這個是新市的社會教育文化館，我一直提醒局長，明年8 月時，這個幼兒園就會遷出了，局長，你說要把這棟設為公共托嬰中心，不知道開始進行這件事情了嗎？
社會局盧禹璁局長,有，我們在規劃及申請經費，但地下室還要再評估。
陳碧玉議員,地下室其實可以做其他用途也沒關係，只要有空間在，地下室再做其他用途。上面的話，依照局長的評估，如果這裡做公共托嬰中心的話，大概可以做幾班呢？
社會局盧禹璁局長,做幾班？
陳碧玉議員,對，要做公共托嬰中心。
陳碧玉議員,第4屆 第2次定期會 市政府業務報告及質詢  2540社會局盧局長禹璁：
陳碧玉議員,人數？
陳碧玉議員,對，人數差不多可以收幾人？
社會局盧禹璁局長,人數應該可以收到30 位。
婦女及兒童少年福利科許乃文科長,報告議座，那個地方，目前是教育局的幼兒園，他們預計明年8 月會搬走，我們目前的規劃是，前陣子做了現勘，可能要重新做空間的規劃，跟使用評估，應該不會少於36 位。
陳碧玉議員,這樣整棟才36 個？
婦女及兒童少年福利科許乃文科長,因為它的空間其實不大，上面兩樓是親子館，我們會維持。
陳碧玉議員,全部總共幾樓？
婦女及兒童少年福利科許乃文科長,五樓。
陳碧玉議員,扣掉兩樓的親子館，五樓包含地下室嗎？
婦女及兒童少年福利科許乃文科長,沒有，地下室是防空避難的。
陳碧玉議員,還有三樓，只能收30 個學生？
婦女及兒童少年福利科許乃文科長,沒有，我是說至少，因為空間都是一間、一間的，裡面是小房間比較多。
陳碧玉議員,目前是幼兒園使用，當然是小房間，但你們如果要規劃，做為托嬰中心的話，當然要更改成適合的格局。目前以南科新市區來講，年輕的父母比較多、生育率也比較高一點，公共托育中心的需求也比較大，我希望能夠最大化，因此我才會關心到底可以收多少位孩子。因為目前有這樣的需求，你知道嗎？目前新市只有一個公共托嬰中心，排隊的人數非常多，我希望我們可以把這個地方，利用到最大化、極致化，不要因為都這樣了，所以就不改了，依照原來的空間來設計，這樣可能收不了幾個孩子。但如果要把它發揮到最大的效果，也是可以的，好不好？
社會局盧禹璁局長,好。
主席,（尤議員榮智）
主席,感謝陳碧玉議員，接著請朱正軒議員發言。
朱正軒議員,第4屆 第2次定期會 市政府業務報告及質詢  2541感謝主席，我先就教衛生局，局長，科學的事情，還是要科學討論，我們儘量把政治化的問題降到最低。這段時間其實疫苗被高度政治化，討論也都很不理性，沒有辦法依據科學的標準。為什麼今天民眾會這麼恐慌？因為政治人物跟媒體帶頭一起，在疫苗的問題上，做了很多渲染。我現在每天都在疫苗施打站跟鄉親問好，民眾一進來就會問這是什麼疫苗？是高端的嗎？我不要施打高端的！他說得很明白。為什麼會這樣？衛生局有善盡責任，提供正確的資訊嗎？當然我覺得責任不一定在地方政府，因為中央有責任把事情講得更清楚，我的意思是，現在事情都發生了，我們已經揭露資訊了，而且我現在在第一線問，不管是民政單位或學校單位，他們基本上不會再讓高端進校園。我不知道市府現在的態度到底怎麼樣？因為我們都說我們是民選的政府，我們要順應民意，但不管科不科學，民眾現在已經主觀認定，高端是一個他不願意接受的選項時，衛生單位順應民意，把高端排除在施打廠牌之外，是可以理解的。局長，是不是請你補充一下？
衛生局蘇世斌局長,跟議員報告，其實我們並沒有排除任何可能，但是我們要考慮到實務運作，比如剛剛提到校園有18 萬名學生，這個大概沒有其他的選項，我們會這樣處理。
朱正軒議員,沒有其他的選項，是什麼意思？
衛生局蘇世斌局長,最大宗的疫苗數量足夠，18 萬人打同樣的疫苗，因為管理上的需要。
朱正軒議員,局長，中央整體分配給我們9%的高端疫苗，我們打算怎麼使用？
衛生局蘇世斌局長,會分批，先到的就先配送，也有很多民眾，並不會刻意選擇。
朱正軒議員,局長，我們是不是趁這個機會把高端疫苗在韓國，已經經過三期的臨床試驗這件事情，跟市民做個清楚的報告？
衛生局蘇世斌局長,其實從中央CDC 所有的新聞稿，跟說明都非常清楚，臺灣的FDA 都已經認證通過。
朱正軒議員,這四個疫苗的防疫效力、效果跟副作用基本上，都是一樣的，這件事情，可以清楚跟市民朋友報告嗎？
衛生局蘇世斌局長,大家可以看疾管署的網站，有非常清楚的數據。
朱正軒議員,局長，為什麼當天國民黨團在開記者會時，我們不能把這件事情，清楚告訴這些議員呢？為什麼要讓他們繼續在記者會上，散播這種跟事實有明顯出入的訊息呢？繼續讓民眾担心施打高端，這是正確的嗎？
衛生局蘇世斌局長,其實這本來就是一件正常的事情，政府來背書保證。
朱正軒議員,第4屆 第2次定期會 市政府業務報告及質詢  2542局長，在應詢時我知道政務官可能有一些壓力，但是科學的事情，拜託要講清楚，臺南是在發展上，有很多科學的問題，現在都被政治化，搞得市民朋友也非常緊張，所以我想衛生局也要注意這一塊。
衛生局蘇世斌局長,是，我們會宣導。
朱正軒議員,也歡迎有疑慮的市民朋友，可以一起去現場看事實查核心中心，再來是登革熱，局長有沒有考慮成立一支專責部隊？我會這樣講的原因是，其實各區公所跟學校單位，都有自己原本的業務，我同意防疫優先，但是他們很多時候，是把原本的業務放下，全心防疫，原本的業務就擱置了。來年如果有類似的情況，我們有沒有可能超前部署、動用第二預備金成立專責部隊？
衛生局蘇世斌局長,我們沒辦法維持一個300 人的專責部隊，但是我們有一個登革熱的防治中心，大概有58 人，我們其實有專責機構，這是一個季節性、社區環境的疾病。
朱正軒議員,沒錯，它是一個臨時的專責機構。
衛生局蘇世斌局長,真的需要大家一起來，所以會需要大家互相支援的情況。
朱正軒議員,局長，泰國從今年1 月爆發到6 月，光是到6 月份就超過2 萬例，他們是怎麼防疫的？我們有沒有參考國外的經驗？
衛生局蘇世斌局長,國外有很多國家，是不管理登革熱輕症的。
朱正軒議員,是，局長，我的重點就在這裡，我們現在對這件事非常恐慌，當然感染登革熱真的非常痛苦，但是我們還是要參考東南亞國家，不要假裝臺灣是溫帶國家好不好？有一些是科學的事情，東南亞國家怎麼處理的，我們當然要做得比他們好，因為我們的緯度比他們稍高一點，但有些事情還是要清楚。一件事情做到一定程度時，要再往上提升，邊際效益會一直遞減。
衛生局蘇世斌局長,這是全國性的政策，我們會找機會反映這樣的狀況。
朱正軒議員,局長，動用第二預備金、成立專責部隊是我的訴求。
主席,（尤議員榮智）
主席,感謝，接下來請周嘉韋議員質詢。
周嘉韋議員,謝謝主席，蘇局長這陣子辛苦了，登革熱的問題，還有疫苗的事情，我覺得衛生局這陣子最辛苦。但辛苦之餘還是要跟你們講一下，據我的理解，國光、東洋、賽諾菲跟高端四種疫苗，進到校園的單一廠牌比較多，也是為了一致性。我知道國光占了蠻大比第4屆 第2次定期會 市政府業務報告及質詢  2543例的，但不是其他的都不合法，其實四支都是合法疫苗，我覺得我們透過解釋，再加深民眾的印象，對疫苗的施打也會有好處。
衛生局蘇世斌局長,是的，謝謝。
周嘉韋議員,當然民眾有選擇的意願，也有民眾想打高端，像當初施打疫苗時，我也想打高端，所以我就選高端了，所以我覺得都是尊重大家的意見。但我認為打疫苗，尤其是進到校園，一旦要進到未成年人的場域，我們就儘量減少政治化的東西，局長辛苦了。接下來我要問食藥科費科長，大家都在講登革熱，我講點不一樣的。學生餐廳賣過期豆漿的事情，知道南護發生的這個問題嗎？
食品藥物管理科費偉鈴科長,知道。
周嘉韋議員,南護前陣子發生學校賣了好幾個違法食品的事件，有效期限是9 月21 日，但他是9月26 日買到的，我想知道衛生局，有什麼處理的方式？
食品藥物管理科費偉鈴科長,我們那天就到現場稽查了，到現場稽查時，這些過期豆漿，已經在退回給業者的待報廢區了。
周嘉韋議員,你們有開罰嗎？
食品藥物管理科費偉鈴科長,因為我們到現場，沒有看到他們在賣逾期食品，但是學生買到，所以貼在網站上，這件事情我們已經請示食藥署。
周嘉韋議員,請示食藥署是否要開罰，沒問題，南護後來也有發一個聲明，我只想知道的是，衛生局未來針對校內販賣食物，到底要怎麼管理？會定期稽查嗎？
食品藥物管理科費偉鈴科長,不管是國中小或高中、大專院校，我們每年都會到校內稽查。
周嘉韋議員,另外一個問題，想知道的是學校內販賣這些東西，在食品業者登錄平臺，找不找得到？
食品藥物管理科費偉鈴科長,販賣業者的食登嗎？
周嘉韋議員,對。
