speaker,content
蔡育輝議員,我知道啦！我們在這裡不要說謊話，不要影響決策，所以我大概有這幾項建議，如果可以的話，請主席列入記錄，大會再來討論。最重要的是，土堤的經費不要沒有編，如果沒有編，有人淹死或是財產受損。你現在要做鐵路高架化、捷運，我都不支持。
主席郭鴻儀議員,謝謝蔡育輝議員，接下來請沈家鳳議員發言3 分鐘。
沈家鳳議員,謝謝主席。我先跟消防局請託，因為我知道以往像八翁社區那邊有補助膠閥，其實如果自己有管閥，未來物資送達的時候，在社區裡面或許可以協助，幫忙對淹水戶送達便當。這個膠筏以往是誰在補助？希望比較容易淹水的地方，都可以補充，各區公所、里可以補助膠筏，以協助社區防患未然，如果未來發生什麼天災地變時，可以做這樣的協助。因為我知道救人實在很辛苦，所以我們覺得應該是用分工的方式處理，這部分能不能協助？
消防局李明峯局長,跟議員報告，管筏是由民政局買，但是消防局在汛期來之前，我們都會跟他們訓練。
沈家鳳議員,是的，之前我知道你們有訓練，但是遇到風災有時候8 年一次、10 年一次。物換星移，人不一樣了，使用的人還是會出狀況，未來要怎麼因應這個部分，訓練儲備膠閥的人員。
消防局李明峯局長,這一次檢討之後，我們會跟民政局建議哪些里要再來配備，謝謝。
消防局李明峯局長,第4屆 第6次臨時會 專案報告詢答 25沈議員家鳳：
消防局李明峯局長,謝謝，再來是水利局，我有看到報告上寫到要補助防水閘門，確實會落實嗎？
水利局邱忠川局長,現在我們在跟中央爭取經費，還要一個補助要點，因為標準還是要訂出來。
沈家鳳議員,雖然這次柳營沒什麼反映，以前只要遇到颱風天，柳營絕對是哀聲連連，表示其實治水是有功能的，只是我們的防洪標準一直沒有辦法預防未來我們可能因應的降雨量，希望可以用這樣的方式協助地方民眾，如果在易淹水區有意願裝設防水閘門，可以優先補助。因為像柳營有兩戶就在隔壁而已，一戶有做防水閘門，完全沒有淹；一戶淹到50公分以上及腰了。
沈家鳳議員,所以防水閘門實際是有效用的，當公部門沒有辦法預期降雨量的多寡，可以防患未然，所以一定要極力爭取預算補助地方民眾。
水利局邱忠川局長,我們有跟國土署爭取經費。
沈家鳳議員,好，以上謝謝。
沈家鳳議員,主席：（IngayTali 穎艾達利議員）
沈家鳳議員,謝謝沈議員，接下來請陳昆和議員發言，時間3 分鐘，陳議員請。
陳昆和議員,感謝主席，水利局，大家辛苦了，因為這次的暴雨。但是發生這種事情後，我們也可以整個檢討要怎麼減輕損失，損失一定會產生。像北門的灰磘港，大家都辛苦了，也花很多經費在那邊建設，但是這次遇到的問題是，到底防水閘門要開還是不開？當然我們認為應該在淹水的時候把它緊閉，因為海水會倒灌，但是我們可能要檢討，因為這次的暴雨，你把它關閉後，海水沒辦法進來，但是他們承受的是外面的水淹到他們這邊來，所以跟地方產生一些不愉快的地方，我看在LINE 裡面大家都在傳。所以這次要檢討的是，閘門關起來的時候，灰磘港、玉港這邊，外面有多少水進來，這個應該要列入計算，同時也發揮排水的功能。今天一發生水災，大家全面在搶修、救災，我們有沒有想到，我們救該救的，有一些是可以防範的。工務局局長，都發局有沒有在這邊？在屏東有林邊、佳冬，我們是北門、學甲，雲林的狀況就很嚴重了，我們是不是考慮在易淹水、地層下陷的地方做高腳屋的設計，高腳屋要設計到美觀，因為大家覺得這個不漂亮。不時就會淹水，水一淹進來所有電器都泡湯了，不要說50 公分， 25 公分就泡湯了。所以我們是不是用獎勵的方式，一個好的高腳屋的設計，平時下面還有一個地下室可以做為陰涼處，在易淹水區用這樣的方式，尤其是地層下陷區，救災的時候我們就好好去山區、去別的地方救災，不要花費人力在這個地方，設計一下。
陳昆和議員,主席：（IngayTali 穎艾達利議員）
陳昆和議員,謝謝昆和議員，接下來請郭鴻儀議員，郭議員請，3 分鐘。
郭鴻儀議員,謝謝主席。水利局長，這次其實在仁德、歸仁附近是零星的一些小積水，真的要感謝這十幾年來水利人員的治水功效，也一定要給我們稱讚一下，兩任市長跟大家一起努力打拚。其實這一次在三爺溪流域裡面，抽水機發揮了很大的功效。但是局長你要知道，第4屆 第6次臨時會 專案報告詢答 26最近災害的發生，大部分都會是類似這樣複合式的災害，萬一在颱風期間發生雷擊，這些電力系統，特別在三爺溪的這些抽水機，大部分都已經改成沉水式抽水機，它唯一的動力來源就是電，萬一雷擊之後斷電的話，內水怎麼排出去，這個是未來我們可能要三思的，要去處理的後續的事情。如果沒有電，我告訴你，就算三爺溪再怎麼整治，整治得有多好，內水排不出，一樣照淹。所以我們要未雨綢繆、超前部署，為什麼？我們一定要做不斷電的系統，而且要逐年編列預算把這些不斷電系統趕快布置好，未來才不會造成這樣的風險，而且這樣的風險非常非常高，台電一出問題，淹水的問題就呈現了，所以我希望水利局一定要重視這件事情，一定要做不斷電系統，跟一般的大型抽水站一樣，它們還是有發電機，但是目前看起來這些沉水式的抽水機都沒有不斷電系統，我希望局裡面要好好去思考、好好去規劃，好不好？
水利局邱忠川局長,是。
郭鴻儀議員,工務局，你們的開口契約廠商在災害、颱風來襲的時候，有沒有進駐到各區，或是聚集在某一個地方standby，有沒有？其實在你們維管的道路上，我看到的大部分都是公所預先去處理，很少是你們的廠商出來，廠商都是後面才出來善後。
工務局陳世仁局長,分兩個部分，一個是市道的部分。
郭鴻儀議員,沒有錯，公所維管的他們自己會處理嘛！你們該處理的時候，一直都聯絡不上，或許開口契約的廠商負責的範圍比較大。所以未來希望工務局一定要請開口契約廠商進駐到各區standby。
工務局陳世仁局長,我們會進駐在溪南、溪北各……
工務局陳世仁局長,主席：（IngayTali 穎艾達利議員）
工務局陳世仁局長,謝謝郭議員，接下來請陳碧玉議員，時間3 分鐘，陳議員請。
陳碧玉議員,謝謝主席。工務局陳局長，這裡是新市的臺1 線，每一次急降雨的時候，不要說凱米颱風，只要是急降雨就會發生這種情況。那天有跟區公所、工務局的同仁去看，去看的原因就是因為它旁邊的側溝，排水孔都塞住了，有一段可能是沒有側溝的，所以整段就變成這樣的一個狀況，這個問題我們應該要妥善解決，因為長期以來都是這個樣子，尤其是凱米颱風的時候更為嚴重。
陳碧玉議員,臺1 線是很多車行駛的，也有很多摩托車在那邊行駛，如果每一次都是這樣，我覺得真的非常危險，所以我在這裡反映這個問題，希望工務局可以重視好嗎？
工務局陳世仁局長,好，沒有問題。
陳碧玉議員,第4屆 第6次臨時會 專案報告詢答 27接下來這個是在南科三期的旁邊，在豐華里大道公新昌宮的前面，因為它的地勢本來就比較低窪，現在旁邊在開發，所以就更容易淹水了，我覺得我們也應該要重視這個問題。水利局邱局長，我們應該要重視這個，看看到底要怎麼妥善解決這樣的問題。
水利局邱忠川局長,這次已經有提列經費要改善，重新再做一個導水箱涵，還有設一個抽水站，這樣就有辦法改善了。
陳碧玉議員,好，我覺得你可以點出問題點，還有一個解決的方案，這樣非常好，一定要這樣做才能妥善解決這個問題。再來這是孟昌社區，它也是在豐華里，就在南科三期的對面，它為什麼淹水會淹得這麼嚴重？就是旁邊有一條樹谷大道，樹谷大道在做的時候墊高了1.2 米，他們是原來就已經住在這邊差不多一、二十年了，樹谷大道墊高之後，他們那邊就相對落差了1.2 米，所以每一次下大雨時，就容易發生這樣的一個狀況，這個都已經淹到裡面了，這次凱米颱風特別嚴重。平常的急降雨可能是淹到車庫，但是這次的凱米颱風已經淹到裡面，雖然不到補助的標準，但是民眾也是非常無辜。局長，剛才你說到抽水站的問題，是不是也可以妥善把這個問題一併解決。
水利局邱忠川局長,可以，其實那個如果做好，這個也會解決。
陳碧玉議員,好，謝謝。
主席郭鴻儀議員,接下來請陳秋萍議員發言。
陳秋萍議員,感謝主席。邱局長，我們看一下簡報，因為太趕了，所以沒有整理好。我們看這一次凱米颱風積淹水的情況，每次如果是急降雨、驟降雨，不要說颱風天，我們那邊的淹水就很嚴重。就在永康的中正路，差不多兩年前經過反映，我們設置了抽水機，所以急降雨跟驟降雨，就沒有看到積水了，但是這次又積水。這次積水可能也不奇怪，因為颱風嘛！這個是中正路路面的淹水，上面這一塊是中正工業園區，你看到水已經淹到貨車車頭了。這次颱風後，我們辦一個座談，我也有請所有中正工業園區的理監事出來。局長，你有答應，現在你有看到問題，當時是因為鐵路地下化可能還在考量側車道要做高架或是平面，所以側溝還沒有解決，現在我們都已經加寬、加大了，我要在這裡向你請示，什麼時候正式能將整個排水系統接到對向的側溝？
水利局邱忠川局長,這個目前已經在施工了，預定在年底可以完成。
陳秋萍議員,一定是年底可以完成？
水利局邱忠川局長,對。
陳秋萍議員,局長，謝謝你，我也要特別跟你反映，這個你現在有在施工了嘛！年底一定會完工？
陳秋萍議員,第4屆 第6次臨時會 專案報告詢答 28水利局邱局長忠川：
陳秋萍議員,是。
陳秋萍議員,我相信完工後，這個淹水問題就會解決了。局長，剩下十幾秒，可能沒辦法說了。
陳秋萍議員,這一次的颱風淹水很嚴重，對溪北來講是重創的災情，我也要請教局長，這一次有沒有及時……
主席郭鴻儀議員,謝謝陳秋萍議員，接下來請王家貞議員第一輪次發言， 3 分鐘。
王家貞議員,副市長，我想請教一下，除了技術面，各局處對於颱風的處置以外，非常重要的是市長或者你們主要幕僚的一個決策問題。臺南市黃偉哲市長在凱米颱風期間，曾經因為決策的前後不一，被民眾湧入臉書罵對不對？我想請教一下，你們的決策通常有什麼要素，做為上不上班、停不停課的一個重點？還有在你們的應變中心，是各局處大家各自開視訊會議，市長做頭，其他的局處幫忙一起開視訊會議，還是我們有一個專門的颱風應變中心呢，狀況是如何？
葉副澤山市長,我們有災害應變中心開設，它有分三級、二級、一級，這一次災害應變中心每天都會開會，這次除了兩次市長在外面勘災之外，所有的會議都是市長親自主持。所以您剛剛提到要不要停班停課這件事情，其實都是在災害應變中心的會議中，包括中央氣象局、成大氣象中心，我們各單位，大家把目前的狀況，以及往後推可能的氣候狀況跟影響提出來。
王家貞議員,為什麼會前後不一？還有一點，我們是不是都看著，所謂雲嘉南生活圈，我們當然認同，但是後來證明臺南市的淹水狀況並不會亞於高雄，但是高雄非常慘對不對？所以才會有賴總統到高雄宣布補償方案，結果臺南市鄉親跳腳的問題。我想請教一下，我們都是看人家的臉色來做我們的決策嗎？
葉副澤山市長,倒不是，停止上班上課本來就有一個標準，但是中央也讓地方依照自己的狀況，有一個全面的措施。大家都希望早一點發布，當時給的資訊跟後來的資訊，譬如說這次八掌溪跟急水溪有一些溢堤、潰堤的問題，其實這是後續的部分，在26 日、27 日還是很嚴重，所以在宣布的時候，會有一些發現需要停止上班上課，趕快更改的問題。
王家貞議員,葉副，您這樣講是從市府的立場，但是從民眾的立場來講，前後不一，對不少上班上課的鄉親造成蠻大的困擾，對嗎？有沒有可能儘量減少呢？
主席郭鴻儀議員,謝謝王家貞議員，接下來請蔡筱薇議員，發言時間3 分鐘。
蔡筱薇議員,謝謝主席，我不知道議事組來不來得及放照片。副市長，我想因為凱米颱風造成貨輪擱淺，不管是凱達號，或者另外有一艘在鹿耳門。臺南在前後黃金海岸跟鹿耳門都有第4屆 第6次臨時會 專案報告詢答 29貨輪擱淺，特別有一艘是冷凍的肉品，沿線的漁民、蚵民現在擔心的是什麼？如果在現場分解的話，會不會造成海洋受到汙染，這個部分有沒有人去處理？因為現在漁船業主的意思就是要棄船了，他棄船後就是保險公司出來說，但是中間的過程到底有沒有人深入幫忙漁民發聲？出事了、受到汙染了，是不是保險公司或是業者他們要全權處理？這個部分我們有沒有人去幫忙、協助？
葉副澤山市長,跟議員報告，其實它還沒有擱淺的時候，環保局許局長就立刻通報了，我們也通報中央。擱淺之後其實就有小組一直在那邊關注。
蔡筱薇議員,局長，是不是說明一下？
環境保護局許仁澤局長,事實上有三艘，最北一艘是凱達，另外一艘是多芬，剛剛講有肉品的是凱達，它有40 個貨櫃，可是找得到的有7 只，其他的不太清楚在哪裡。
蔡筱薇議員,不太清楚在哪裡？
環境保護局許仁澤局長,對，就是它可能是變形，肉都已經壞掉了，所以潛水下去看也不是很清楚。再來他們有收到的肉，他是說已經處理了，要拿到化製廠處理。
蔡筱薇議員,因為蚵民有向我們反映，尤其在黃金海岸，蚵棚就是養在那裡，他們擔心這些汙染會不會影響到他們，在這個當下我們有沒有人可以做事前的溝通，跟業者連上線，局長。
環境保護局許仁澤局長,這個漁業損失，現階段應該還沒有蚵民在養殖，但是長期來講會不會影響，應該要先做環境調查。
蔡筱薇議員,現階段有蚵民在養殖，他們現在就在煩惱。
環境保護局許仁澤局長,沒關係，如果他有損失的情形，應該就要去通報了。
蔡筱薇議員,所以要等到他有損失時再來公布？
環境保護局許仁澤局長,一般他也不知道，如果有損失，他就要通報，保險公司就會去看。
蔡筱薇議員,好，我們這邊也要當聯絡窗口，負責幫忙接洽，接下來的時間，我們第二輪再繼續，謝謝主席。
主席郭鴻儀議員,接下來請李宗霖議員，發言時間3 分鐘。
李宗霖議員,第4屆 第6次臨時會 專案報告詢答 30謝謝主席。水利局局長，我剛剛看了一下資料，剛剛在車上也有聽你講，全市淹水的面積大幅減少，從莫拉克到現在大概過了15 年。這樣的狀況之下，其實我覺得治水方面，大家真的蠻認真的，但是我想問一下，如果現在八掌溪的防洪標準重現期是100 的話，那你知道全臺灣最多的是多少嗎？
水利局邱忠川局長,現在臺北防洪最高是200，200 年一遇，事實上這個是一個機率的問題。
李宗霖議員,是，它是一個機率的問題，沒有錯。
水利局邱忠川局長,200 年是0.05，100 年的話是0.11 的機率風險，應該是這樣子。
李宗霖議員,這樣子的狀況之下，如果像這次八掌溪的事件，我們在修好之後，或是讓它減少溢堤或潰堤的狀況之下，你覺得未來100 年是夠用的嗎?
水利局邱忠川局長,依照整個標準，因為這要看臺灣的財政，如果通通要跟首都一樣Q200，整個治水經費，可能中央就會……
李宗霖議員,我現在的意思是，卓榮泰南下的時候也說到，我們要系統性地盤點這些東西。我希望在盤點我們的河川的時候，除了八掌溪以外，還有沒有其他臺南市境內的河流會有類似的問題。你覺得還有沒有其他需要修補的，或者有可能我們在檢驗上是可以提早預防的河川？
水利局邱忠川局長,八掌溪是中央管的，急水溪還有……
李宗霖議員,我們有縣市自己管的嘛！
水利局邱忠川局長,我們的是排水，最主要有165 條的區域排水是我們的，我們的標準，內排水是Q10年，就是10 年一次。
李宗霖議員,我們的標準比較低嘛！
水利局邱忠川局長,這是中央統一的，全國都是統一，排水系統是Q10，25 年不溢堤，原則上標準都是一致的。
李宗霖議員,那為什麼淡水河就比較大?
水利局邱忠川局長,臺北的內水也是一樣的，臺北的內水也是Q10 跟25 年，但是它的外水不會進來，它的標準是比較高的。
李宗霖議員,第4屆 第6次臨時會 專案報告詢答 31我現在的意思是，利用這次的經驗，第一個，我們去檢討其他河川是否有類似的情形，是不是有可能檢驗可能比較脆弱的區域或是河段，我們有這樣的檢驗機制嗎，有辦法處理嗎？
水利局邱忠川局長,跟議座報告，這次八掌溪潰堤最主要的是，第一，它沒有疏濬；第二，它有一部分是土堤，所以這部分八掌溪是要檢討的。因為訂了標準但是沒有落實，比如淤積那麼高，所以防洪高度……
李宗霖議員,所以疏濬是中央的問題就對了？
水利局邱忠川局長,中央要處理，所以現在訂了一個目標，最近要清淤……
主席郭鴻儀議員,謝謝李宗霖議員，接下來請王宣貿議員，發言時間3 分鐘。
王宣貿議員,謝謝主席。我先接續剛剛的議題，剛剛說中央跟地方，我聽起來是完全推到中央，淹水是我們地方，我覺得你這樣子回答有點莫名其妙。你說中央說要怎麼做，但他沒做，結果受災的是誰？是臺南人。我們身為臺南的水利局，要掌管整個水利，你不能說中央怎樣，不能中央、地方這樣子推，我們自己就要承擔起來啊！哪有說中央怎樣，聽起來讓人很生氣，我們自己的事情要先承擔好，中央該怎麼做事，我們也要要求他。我必須說你們這次也很辛苦，但是我們不能這樣說，因為前陣子我們會勘的時候，竟然還說這是你們農田水利署的，不是我們水利局的，現場吵架，跟這些農民推來推去，對地方、對農民來說那是誰的？都是政府的，政府現在是誰在執政？我們民進黨耶！這樣子人家會怎麼看？所以我們不能推，好嗎？我們都要承擔起來，辛苦各位水利局的夥伴們，謝謝。不好意思，我這邊也想用這個時間感謝這些人員，其實這次淹水非常嚴重，在應變中心的市長、副市長或是各局處首長都沒有睡覺，還有國軍、消防隊的義消其實都沒有睡覺，甚至我們新任的大隊長就受到這個震撼教育，清潔隊的人員也非常辛苦。雖然這是我們的責任，也是希望給第一線的人員一些鼓勵，要跟市長還有副市長做個反映。另外，其實這次地方、每個區都是一個臨時的應變中心、都是一個指揮所，其實區長都在公所內發落。最近聽到很多風聲說區長都沒出現，也是希望透過這個質詢告訴大家，其實區長都沒什麼睡，左邊這張是大概凌晨3 點，右邊這張大概是凌晨5 點，鹽水區公所跟新營，後壁的其實他也都沒睡，12 點的時候在那邊，沒有拍到照片，所以非常感謝這些人員。再來我必須要說的是，這次遇到很多，像是便當沒辦法送，有一張照片等一下再補，我們應該要看看怎麼結合民間的資源。其實消防局的一定夠，我有跟你們做探討，消防局的泡棉船是夠的，但是其實這次淹水後，後壁有很多是平房，當時都在救援，甚至有的阿嬤都站在水裡面說沒辦法，所以真的很感謝消防隊還有義消進去救。我覺得未來要如何建立民防，減輕我們的負擔。我相信一發生的時候，能量絕對不足，怎麼平時跟民間做這個建立，我希望市政府要好好努力一下。
主席郭鴻儀議員,謝謝宣貿議員，接下來請方一峰議員第一輪次發言，3 分鐘。
主席郭鴻儀議員,第4屆 第6次臨時會 專案報告詢答 32方議員一峰：
主席郭鴻儀議員,謝謝主席，姜局長，水災救助標準是什麼？20 公分以上有補助，20 公分以下沒補助。
民政局姜淋煌局長,這個是中央的政策，就是20 公分以上。
